order_id,order_date,customer_id,product_id,quantity,unit_price,discount,net_sales,channel,province,category,payment_id,payment_method,payment_status,paid_at,is_paid_sale
ORD000621,2026-02-17 12:32:00,C0017,P031,2,1341.0,0.1,2413.8,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000621,Bank Transfer,FAILED,2026-02-17 14:25:00,False
ORD000622,2026-02-26 00:13:00,C0100,P001,3,299.0,0.0,897.0,Web,กรุงเทพมหานคร,Notebook,PAY000622,PromptPay,PAID,2026-02-26 03:04:00,True
ORD000623,2026-02-14 06:18:00,C0151,P017,1,940.5,0.0,940.5,Web,ชลบุรี,Smartphone,PAY000623,Bank Transfer,PAID,2026-02-14 09:10:00,True
ORD000624,2026-02-11 05:25:00,C0120,P038,1,11610.0,0.0,11610.0,Web,ขอนแก่น,Smartphone,PAY000624,PromptPay,PAID,2026-02-11 05:37:00,True
ORD000625,2026-02-10 10:36:00,C0065,P026,2,11610.0,0.05,22059.0,Web,ขอนแก่น,Smart Home,PAY000625,PromptPay,PAID,2026-02-10 11:20:00,True
ORD000626,2026-02-17 05:04:00,C0047,P010,3,1039.5,0.05,2962.575,Mobile App,ระยอง,Smart Home,PAY000626,Credit Card,PAID,2026-02-17 06:19:00,True
ORD000627,2026-02-15 14:31:00,C0068,P013,1,474.05,0.1,426.64500000000004,Marketplace,ขอนแก่น,Smart Home,PAY000627,Bank Transfer,PAID,2026-02-15 15:42:00,True
ORD000628,2026-02-13 21:25:00,C0137,P010,3,990.0,0.0,2970.0,Mobile App,ภูเก็ต,Smart Home,PAY000628,Credit Card,PAID,2026-02-13 22:24:00,True
ORD000629,2026-02-10 18:31:00,C0086,P036,2,284.05,0.0,568.1,Mobile App,กรุงเทพมหานคร,Notebook,PAY000629,Bank Transfer,PAID,2026-02-10 20:55:00,True
ORD000630,2026-02-06 04:23:00,C0040,P022,3,499.0,0.0,1497.0,Mobile App,กรุงเทพมหานคร,Accessory,PAY000630,Credit Card,PAID,2026-02-06 04:47:00,True
ORD000631,2026-02-04 11:25:00,C0032,P040,1,3790.5,0.0,3790.5,Mobile App,ระยอง,Accessory,PAY000631,Credit Card,REFUNDED,2026-02-04 11:38:00,False
ORD000632,2026-02-21 11:31:00,C0014,P004,4,1564.5,0.05,5945.099999999999,Marketplace,ขอนแก่น,Smart Home,PAY000632,Credit Card,PAID,2026-02-21 14:12:00,True
ORD000633,2026-02-05 21:07:00,C0130,P014,1,940.5,0.0,940.5,Web,ภูเก็ต,Notebook,PAY000633,PromptPay,PAID,2026-02-05 21:19:00,True
ORD000634,2026-02-12 10:16:00,C0023,P025,3,25900.0,0.05,73815.0,Marketplace,กรุงเทพมหานคร,Accessory,PAY000634,PromptPay,PAID,2026-02-12 11:16:00,True
ORD000635,2026-02-21 15:49:00,C0028,P006,3,313.95,0.0,941.8499999999999,Marketplace,ขอนแก่น,Accessory,PAY000635,Bank Transfer,PAID,2026-02-21 17:58:00,True
ORD000636,2026-02-21 07:26:00,C0071,P013,1,499.0,0.1,449.1,Web,ชลบุรี,Smart Home,PAY000636,Bank Transfer,PAID,2026-02-21 10:21:00,True
ORD000637,2026-02-04 08:39:00,C0041,P015,1,299.0,0.0,299.0,Marketplace,ระยอง,Notebook,PAY000637,Bank Transfer,PAID,2026-02-04 09:15:00,True
ORD000638,2026-02-03 23:38:00,C0012,P012,4,990.0,0.0,3960.0,Mobile App,ขอนแก่น,Accessory,PAY000638,PromptPay,PAID,2026-02-04 01:43:00,True
ORD000639,2026-02-02 17:17:00,C0017,P007,4,27195.0,0.0,108780.0,Web,กรุงเทพมหานคร,Notebook,PAY000639,Credit Card,PAID,2026-02-02 17:30:00,True
ORD000640,2026-02-28 14:41:00,C0027,P002,2,1490.0,0.1,2682.0,Web,กรุงเทพมหานคร,Smartphone,PAY000640,PromptPay,PAID,2026-02-28 17:35:00,True
ORD000641,2026-02-16 20:20:00,C0086,P023,3,269.1,0.0,807.3000000000001,Marketplace,กรุงเทพมหานคร,Accessory,PAY000641,PromptPay,PAID,2026-02-16 21:16:00,True
ORD000642,2026-02-12 09:47:00,C0047,P001,1,269.1,0.05,255.645,Mobile App,ระยอง,Notebook,PAY000642,Credit Card,PAID,2026-02-12 10:21:00,True
ORD000643,2026-02-16 00:40:00,C0087,P026,1,12255.0,0.0,12255.0,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000643,Credit Card,PAID,2026-02-16 00:44:00,True
ORD000644,2026-02-06 08:04:00,C0112,P014,2,990.0,0.1,1782.0,Web,กรุงเทพมหานคร,Notebook,PAY000644,Credit Card,PAID,2026-02-06 10:59:00,True
ORD000645,2026-02-27 00:09:00,C0017,P029,2,3990.0,0.05,7581.0,Web,กรุงเทพมหานคร,Notebook,PAY000645,Bank Transfer,PAID,2026-02-27 02:28:00,True
ORD000646,2026-02-08 12:53:00,C0136,P001,1,269.1,0.0,269.1,Mobile App,ระยอง,Notebook,PAY000646,Bank Transfer,PAID,2026-02-08 13:48:00,True
ORD000647,2026-02-26 20:49:00,C0071,P024,2,313.95,0.05,596.505,Marketplace,ชลบุรี,Accessory,PAY000647,PromptPay,PAID,2026-02-26 23:26:00,True
ORD000648,2026-02-19 14:29:00,C0078,P012,2,990.0,0.0,1980.0,Mobile App,ระยอง,Accessory,PAY000648,Bank Transfer,PAID,2026-02-19 16:30:00,True
ORD000649,2026-02-10 11:21:00,C0090,P001,2,269.1,0.1,484.38000000000005,Web,เชียงใหม่,Notebook,PAY000649,Credit Card,PAID,2026-02-10 12:17:00,True
ORD000650,2026-02-17 19:43:00,C0080,P003,2,25900.0,0.0,51800.0,Mobile App,ขอนแก่น,Smartphone,PAY000650,Bank Transfer,PAID,2026-02-17 21:07:00,True
ORD000651,2026-02-06 13:24:00,C0104,P039,1,940.5,0.1,846.45,Web,ระยอง,Notebook,PAY000651,PromptPay,PAID,2026-02-06 13:31:00,True
ORD000652,2026-02-11 02:58:00,C0034,P008,2,499.0,0.0,998.0,Web,ภูเก็ต,Accessory,PAY000652,Credit Card,PAID,2026-02-11 03:34:00,True
ORD000653,2026-02-18 19:13:00,C0120,P003,3,27195.0,0.0,81585.0,Marketplace,ขอนแก่น,Smartphone,PAY000653,Credit Card,PAID,2026-02-18 21:12:00,True
ORD000654,2026-02-09 04:48:00,C0142,P027,2,25900.0,0.0,51800.0,Web,ชลบุรี,Smartphone,PAY000654,Bank Transfer,FAILED,2026-02-09 06:49:00,False
ORD000655,2026-02-14 06:50:00,C0085,P037,1,25900.0,0.0,25900.0,Web,กรุงเทพมหานคร,Smart Home,PAY000655,Bank Transfer,PAID,2026-02-14 08:20:00,True
ORD000656,2026-02-26 21:00:00,C0007,P011,4,24605.0,0.0,98420.0,Web,กรุงเทพมหานคร,Accessory,PAY000656,Bank Transfer,PAID,2026-02-26 23:17:00,True
ORD000657,2026-02-02 21:06:00,C0064,P033,4,12900.0,0.0,51600.0,Mobile App,ขอนแก่น,Smart Home,PAY000657,PromptPay,PAID,2026-02-02 23:18:00,True
ORD000658,2026-02-18 19:31:00,C0154,P008,3,499.0,0.0,1497.0,Web,เชียงใหม่,Accessory,PAY000658,Bank Transfer,PAID,2026-02-18 19:32:00,True
ORD000660,2026-02-01 21:46:00,C0081,P012,2,891.0,0.0,1782.0,Marketplace,ขอนแก่น,Accessory,PAY000660,PromptPay,PAID,2026-02-01 22:31:00,True
ORD000662,2026-02-18 23:53:00,C0001,P031,2,1415.5,0.1,2547.9,Marketplace,ชลบุรี,Smart Home,PAY000662,Bank Transfer,PAID,2026-02-19 00:05:00,True
ORD000663,2026-02-03 04:45:00,C0098,P020,1,449.1,0.05,426.645,Mobile App,เชียงใหม่,Smart Home,PAY000663,PromptPay,PAID,2026-02-03 07:18:00,True
ORD000664,2026-02-21 00:03:00,C0054,P029,1,4189.5,0.1,3770.55,Marketplace,กรุงเทพมหานคร,Notebook,PAY000664,Bank Transfer,PAID,2026-02-21 01:11:00,True
ORD000665,2026-02-14 14:26:00,C0072,P013,4,474.05,0.1,1706.5800000000002,Mobile App,เชียงใหม่,Smart Home,PAY000665,Bank Transfer,PAID,2026-02-14 15:08:00,True
ORD000666,2026-02-10 02:24:00,C0011,P016,1,1564.5,0.0,1564.5,Marketplace,ชลบุรี,Accessory,PAY000666,Bank Transfer,PAID,2026-02-10 04:56:00,True
ORD000668,2026-02-07 19:17:00,C0056,P030,1,499.0,0.0,499.0,Mobile App,เชียงใหม่,Smartphone,PAY000668,Bank Transfer,PAID,2026-02-07 19:23:00,True
ORD000669,2026-02-27 16:22:00,C0071,P018,1,3591.0,0.0,3591.0,Marketplace,ชลบุรี,Smartphone,PAY000669,PromptPay,PAID,2026-02-27 17:20:00,True
ORD000670,2026-02-21 19:23:00,C0024,P032,1,24605.0,0.0,24605.0,Mobile App,กรุงเทพมหานคร,Notebook,PAY000670,Credit Card,PAID,2026-02-21 21:38:00,True
ORD000671,2026-02-17 10:22:00,C0002,P019,2,3990.0,0.1,7182.0,Marketplace,ชลบุรี,Smartphone,PAY000671,Bank Transfer,PAID,2026-02-17 13:19:00,True
ORD000672,2026-02-13 21:25:00,C0092,P001,1,269.1,0.1,242.19000000000003,Marketplace,กรุงเทพมหานคร,Notebook,PAY000672,PromptPay,PAID,2026-02-14 00:09:00,True
ORD000673,2026-02-25 00:45:00,C0041,P029,1,3990.0,0.0,3990.0,Mobile App,ระยอง,Notebook,PAY000673,PromptPay,PAID,2026-02-25 02:48:00,True
ORD000674,2026-02-09 10:08:00,C0057,P013,3,449.1,0.05,1279.9350000000002,Marketplace,เชียงใหม่,Smart Home,PAY000674,Credit Card,PAID,2026-02-09 12:19:00,True
ORD000675,2026-02-09 12:58:00,C0116,P025,1,25900.0,0.05,24605.0,Web,ระยอง,Accessory,PAY000675,Bank Transfer,PAID,2026-02-09 13:57:00,True
ORD000676,2026-02-15 08:26:00,C0137,P028,2,284.05,0.0,568.1,Marketplace,ภูเก็ต,Smartphone,PAY000676,Bank Transfer,PAID,2026-02-15 08:44:00,True
ORD000677,2026-02-22 18:44:00,C0002,P018,2,3790.5,0.0,7581.0,Marketplace,ชลบุรี,Smartphone,PAY000677,Bank Transfer,PAID,2026-02-22 18:47:00,True
ORD000678,2026-02-13 15:53:00,C0098,P022,1,499.0,0.0,499.0,Marketplace,เชียงใหม่,Accessory,PAY000678,Credit Card,PAID,2026-02-13 18:51:00,True
ORD000679,2026-02-02 07:10:00,C0140,P036,2,269.1,0.0,538.2,Marketplace,ภูเก็ต,Notebook,PAY000679,PromptPay,PAID,2026-02-02 07:29:00,True
ORD000680,2026-02-24 19:32:00,C0096,P003,1,25900.0,0.0,25900.0,Marketplace,กรุงเทพมหานคร,Smartphone,PAY000680,PromptPay,PAID,2026-02-24 21:25:00,True
ORD000681,2026-02-15 05:17:00,C0065,P012,2,990.0,0.05,1881.0,Mobile App,ขอนแก่น,Accessory,PAY000681,Credit Card,REFUNDED,2026-02-15 07:15:00,False
ORD000682,2026-02-09 05:17:00,C0021,P020,4,474.05,0.05,1801.3899999999999,Web,เชียงใหม่,Smart Home,PAY000682,Credit Card,PAID,2026-02-09 07:25:00,True
ORD000683,2026-02-13 15:47:00,C0101,P004,1,1490.0,0.0,1490.0,Marketplace,ภูเก็ต,Smart Home,PAY000683,Credit Card,PAID,2026-02-13 17:36:00,True
ORD000684,2026-02-02 09:17:00,C0106,P002,1,1490.0,0.0,1490.0,Web,ภูเก็ต,Smartphone,PAY000684,Bank Transfer,PAID,2026-02-02 11:30:00,True
ORD000685,2026-02-13 10:36:00,C0092,P010,1,940.5,0.0,940.5,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000685,PromptPay,PAID,2026-02-13 13:32:00,True
ORD000686,2026-02-20 03:36:00,C0121,P026,4,12900.0,0.0,51600.0,Marketplace,กรุงเทพมหานคร,Smart Home,PAY000686,PromptPay,PAID,2026-02-20 04:25:00,True
ORD000687,2026-02-05 06:30:00,C0001,P026,1,13545.0,0.0,13545.0,Web,ชลบุรี,Smart Home,PAY000687,Credit Card,PAID,2026-02-05 06:53:00,True
ORD000688,2026-02-08 15:59:00,C0131,P016,1,1490.0,0.1,1341.0,Marketplace,ระยอง,Accessory,PAY000688,Credit Card,PAID,2026-02-08 16:25:00,True
ORD000689,2026-02-02 18:44:00,C0104,P022,4,449.1,0.0,1796.4,Web,ระยอง,Accessory,PAY000689,Credit Card,PAID,2026-02-02 19:22:00,True
ORD000690,2026-02-21 07:13:00,C0093,P035,2,24605.0,0.0,49210.0,Mobile App,ภูเก็ต,Accessory,PAY000690,Bank Transfer,PAID,2026-02-21 09:01:00,True
ORD000691,2026-02-14 20:23:00,C0152,P022,1,499.0,0.1,449.1,Web,ชลบุรี,Accessory,PAY000691,PromptPay,PAID,2026-02-14 21:02:00,True
ORD000692,2026-02-13 12:15:00,C0124,P008,1,499.0,0.0,499.0,Mobile App,กรุงเทพมหานคร,Accessory,PAY000692,Bank Transfer,PAID,2026-02-13 12:59:00,True
ORD000693,2026-02-16 18:58:00,C0071,P024,2,313.95,0.0,627.9,Marketplace,ชลบุรี,Accessory,PAY000693,Bank Transfer,PAID,2026-02-16 20:43:00,True
ORD000694,2026-02-19 11:27:00,C0102,P025,3,23310.0,0.0,69930.0,Web,ระยอง,Accessory,PAY000694,Bank Transfer,PAID,2026-02-19 14:01:00,True
ORD000695,2026-02-26 01:31:00,C0032,P036,2,284.05,0.0,568.1,Web,ระยอง,Notebook,PAY000695,PromptPay,PAID,2026-02-26 04:05:00,True
ORD000696,2026-02-04 06:18:00,C0134,P016,1,1415.5,0.05,1344.725,Mobile App,ภูเก็ต,Accessory,PAY000696,PromptPay,PAID,2026-02-04 07:21:00,True
ORD000697,2026-02-25 13:43:00,C0031,P030,4,523.95,0.05,1991.01,Web,กรุงเทพมหานคร,Smartphone,PAY000697,Bank Transfer,PAID,2026-02-25 15:42:00,True
ORD000698,2026-02-16 10:04:00,C0089,P024,4,269.1,0.1,968.7600000000001,Web,ชลบุรี,Accessory,PAY000698,Credit Card,PAID,2026-02-16 11:36:00,True
ORD000699,2026-02-22 10:52:00,C0086,P012,3,891.0,0.0,2673.0,Mobile App,กรุงเทพมหานคร,Accessory,PAY000699,Credit Card,PAID,2026-02-22 11:25:00,True
ORD000700,2026-02-22 21:48:00,C0074,P035,4,25900.0,0.0,103600.0,Mobile App,ขอนแก่น,Accessory,PAY000700,Credit Card,FAILED,2026-02-22 23:07:00,False
ORD000701,2026-02-05 17:38:00,C0022,P023,1,269.1,0.05,255.645,Mobile App,กรุงเทพมหานคร,Accessory,PAY000701,Bank Transfer,REFUNDED,2026-02-05 19:44:00,False
ORD000702,2026-02-18 09:00:00,C0045,P027,1,23310.0,0.05,22144.5,Mobile App,เชียงใหม่,Smartphone,PAY000702,Bank Transfer,PAID,2026-02-18 09:33:00,True
ORD000703,2026-02-23 17:10:00,C0128,P007,2,23310.0,0.0,46620.0,Marketplace,ขอนแก่น,Notebook,PAY000703,PromptPay,PAID,2026-02-23 19:02:00,True
ORD000704,2026-02-25 10:21:00,C0056,P029,2,3790.5,0.0,7581.0,Marketplace,เชียงใหม่,Notebook,PAY000704,PromptPay,PAID,2026-02-25 11:15:00,True
ORD000705,2026-02-28 23:21:00,C0124,P031,1,1341.0,0.0,1341.0,Web,กรุงเทพมหานคร,Smart Home,PAY000705,PromptPay,FAILED,2026-02-28 23:55:00,False
ORD000706,2026-02-24 16:43:00,C0122,P015,3,313.95,0.1,847.665,Mobile App,ขอนแก่น,Notebook,PAY000706,Bank Transfer,PAID,2026-02-24 17:19:00,True
ORD000707,2026-02-08 09:26:00,C0048,P032,1,23310.0,0.1,20979.0,Web,กรุงเทพมหานคร,Notebook,PAY000707,PromptPay,PAID,2026-02-08 12:10:00,True
ORD000708,2026-02-02 20:37:00,C0036,P013,4,499.0,0.0,1996.0,Mobile App,กรุงเทพมหานคร,Smart Home,PAY000708,PromptPay,PAID,2026-02-02 22:51:00,True
ORD000709,2026-02-18 10:54:00,C0119,P011,4,24605.0,0.1,88578.0,Web,ขอนแก่น,Accessory,PAY000709,PromptPay,PAID,2026-02-18 11:51:00,True
ORD000710,2026-02-04 05:58:00,C0032,P013,2,523.95,0.0,1047.9,Web,ระยอง,Smart Home,PAY000710,PromptPay,PAID,2026-02-04 07:11:00,True
ORD000711,2026-02-05 05:48:00,C0002,P009,3,313.95,0.0,941.8499999999999,Marketplace,ชลบุรี,Notebook,PAY000711,Credit Card,PAID,2026-02-05 08:36:00,True
ORD000712,2026-02-27 12:33:00,C0081,P029,2,3990.0,0.1,7182.0,Marketplace,ขอนแก่น,Notebook,PAY000712,Bank Transfer,PAID,2026-02-27 14:34:00,True
ORD000713,2026-02-18 09:46:00,C0035,P030,2,499.0,0.1,898.2,Marketplace,ชลบุรี,Smartphone,PAY000713,PromptPay,PAID,2026-02-18 11:38:00,True
ORD000714,2026-02-06 11:29:00,C0084,P020,3,474.05,0.05,1351.0425,Web,กรุงเทพมหานคร,Smart Home,PAY000714,Bank Transfer,FAILED,2026-02-06 12:04:00,False
ORD000715,2026-02-24 12:52:00,C0150,P023,1,313.95,0.0,313.95,Web,เชียงใหม่,Accessory,PAY000715,Credit Card,PAID,2026-02-24 14:54:00,True
ORD000716,2026-02-19 23:59:00,C0050,P001,1,299.0,0.05,284.05,Mobile App,เชียงใหม่,Notebook,PAY000716,Bank Transfer,PAID,2026-02-20 00:10:00,True
ORD000717,2026-02-08 11:06:00,C0115,P032,4,25900.0,0.05,98420.0,Marketplace,ระยอง,Notebook,PAY000717,Bank Transfer,PAID,2026-02-08 12:25:00,True
ORD000718,2026-02-20 02:41:00,C0011,P012,1,940.5,0.0,940.5,Marketplace,ชลบุรี,Accessory,PAY000718,Credit Card,PAID,2026-02-20 04:48:00,True
ORD000719,2026-02-06 13:15:00,C0158,P039,1,940.5,0.0,940.5,Mobile App,เชียงใหม่,Notebook,PAY000719,Bank Transfer,PAID,2026-02-06 15:41:00,True
ORD000720,2026-02-23 23:02:00,C0057,P039,4,940.5,0.0,3762.0,Web,เชียงใหม่,Notebook,PAY000720,Credit Card,PAID,2026-02-24 00:28:00,True
ORD000721,2026-02-09 12:51:00,C0032,P010,3,990.0,0.0,2970.0,Web,ระยอง,Smart Home,PAY000721,Credit Card,PAID,2026-02-09 14:42:00,True
ORD000722,2026-02-04 10:53:00,C0035,P019,1,4189.5,0.0,4189.5,Mobile App,ชลบุรี,Smartphone,PAY000722,Credit Card,PAID,2026-02-04 11:07:00,True
ORD000723,2026-02-16 16:06:00,C0112,P006,2,284.05,0.0,568.1,Mobile App,กรุงเทพมหานคร,Accessory,PAY000723,PromptPay,PAID,2026-02-16 18:26:00,True
ORD000724,2026-02-12 23:57:00,C0043,P018,1,3990.0,0.0,3990.0,Web,ระยอง,Smartphone,PAY000724,Bank Transfer,PAID,2026-02-13 02:17:00,True
ORD000725,2026-02-24 12:26:00,C0078,P020,1,499.0,0.0,499.0,Web,ระยอง,Smart Home,PAY000725,Credit Card,PAID,2026-02-24 12:33:00,True
ORD000726,2026-02-15 13:06:00,C0062,P036,1,313.95,0.0,313.95,Mobile App,ระยอง,Notebook,PAY000726,PromptPay,PAID,2026-02-15 14:11:00,True
ORD000727,2026-02-11 18:43:00,C0024,P003,1,27195.0,0.0,27195.0,Web,กรุงเทพมหานคร,Smartphone,PAY000727,Credit Card,FAILED,2026-02-11 19:45:00,False
ORD000728,2026-02-11 00:52:00,C0111,P010,2,940.5,0.05,1786.9499999999998,Web,ขอนแก่น,Smart Home,PAY000728,Bank Transfer,PAID,2026-02-11 01:12:00,True
ORD000729,2026-02-16 22:43:00,C0064,P040,3,3591.0,0.05,10234.35,Mobile App,ขอนแก่น,Accessory,PAY000729,PromptPay,PAID,2026-02-17 01:19:00,True
ORD000730,2026-02-22 02:03:00,C0042,P010,1,990.0,0.0,990.0,Web,ระยอง,Smart Home,PAY000730,Bank Transfer,PAID,2026-02-22 04:14:00,True
ORD000731,2026-02-20 20:06:00,C0156,P007,1,23310.0,0.0,23310.0,Mobile App,กรุงเทพมหานคร,Notebook,PAY000731,PromptPay,PAID,2026-02-20 21:21:00,True
ORD000732,2026-02-22 09:06:00,C0019,P021,2,25900.0,0.0,51800.0,Mobile App,ระยอง,Smart Home,PAY000732,Credit Card,PAID,2026-02-22 10:46:00,True
ORD000733,2026-02-20 07:18:00,C0030,P022,2,499.0,0.0,998.0,Marketplace,ชลบุรี,Accessory,PAY000733,PromptPay,PAID,2026-02-20 09:18:00,True
ORD000735,2026-02-16 16:19:00,C0092,P032,1,25900.0,0.0,25900.0,Web,กรุงเทพมหานคร,Notebook,PAY000735,Credit Card,PAID,2026-02-16 17:19:00,True
ORD000736,2026-02-27 17:04:00,C0022,P003,1,25900.0,0.1,23310.0,Mobile App,กรุงเทพมหานคร,Smartphone,PAY000736,Bank Transfer,PAID,2026-02-27 18:57:00,True
ORD000737,2026-02-25 13:07:00,C0003,P032,1,25900.0,0.0,25900.0,Web,ขอนแก่น,Notebook,PAY000737,Credit Card,PAID,2026-02-25 13:39:00,True
ORD000738,2026-02-10 06:24:00,C0105,P024,2,313.95,0.05,596.505,Mobile App,ภูเก็ต,Accessory,PAY000738,Bank Transfer,PAID,2026-02-10 07:53:00,True
ORD000739,2026-02-10 10:59:00,C0114,P035,2,27195.0,0.0,54390.0,Marketplace,เชียงใหม่,Accessory,PAY000739,Credit Card,PAID,2026-02-10 13:35:00,True
ORD000740,2026-02-08 18:37:00,C0012,P015,2,284.05,0.05,539.695,Marketplace,ขอนแก่น,Notebook,PAY000740,Bank Transfer,PAID,2026-02-08 18:49:00,True
ORD000741,2026-02-19 02:17:00,C0145,P024,2,313.95,0.0,627.9,Marketplace,ภูเก็ต,Accessory,PAY000741,PromptPay,PAID,2026-02-19 05:03:00,True
ORD000742,2026-02-11 14:38:00,C0079,P033,3,13545.0,0.0,40635.0,Marketplace,ภูเก็ต,Smart Home,PAY000742,Credit Card,REFUNDED,2026-02-11 17:00:00,False
ORD000743,2026-02-14 15:45:00,C0041,P005,1,299.0,0.05,284.05,Marketplace,ระยอง,Smartphone,PAY000743,PromptPay,PAID,2026-02-14 17:19:00,True
ORD000744,2026-02-26 07:55:00,C0148,P026,1,12255.0,0.0,12255.0,Mobile App,เชียงใหม่,Smart Home,PAY000744,PromptPay,PAID,2026-02-26 10:43:00,True
ORD000745,2026-02-13 18:44:00,C0045,P037,2,25900.0,0.0,51800.0,Mobile App,เชียงใหม่,Smart Home,PAY000745,Credit Card,PAID,2026-02-13 20:55:00,True
ORD000746,2026-02-24 06:03:00,C0148,P011,1,27195.0,0.0,27195.0,Marketplace,เชียงใหม่,Accessory,PAY000746,Bank Transfer,PAID,2026-02-24 07:16:00,True
ORD000747,2026-02-25 20:17:00,C0147,P035,4,25900.0,0.05,98420.0,Web,ชลบุรี,Accessory,PAY000747,PromptPay,PAID,2026-02-25 20:28:00,True
ORD000748,2026-02-16 22:38:00,C0150,P003,4,25900.0,0.05,98420.0,Mobile App,เชียงใหม่,Smartphone,PAY000748,Credit Card,PAID,2026-02-17 00:27:00,True
ORD000749,2026-02-27 04:04:00,C0148,P024,2,269.1,0.05,511.29,Marketplace,เชียงใหม่,Accessory,PAY000749,PromptPay,PAID,2026-02-27 06:12:00,True
ORD000750,2026-02-17 15:20:00,C0115,P002,4,1490.0,0.0,5960.0,Web,ระยอง,Smartphone,PAY000750,Credit Card,PAID,2026-02-17 17:50:00,True
